number,gt_snippet,whisper_snippet,type,variant,score,dataset,folder
152,1.204 million euro sales with a ebitda that moved from 152 to 178 and the margin that went up if you,1.204 million euro sales with a data that moved from 1.60 to 178 and the margin that went up if,wrong,whisper-large-v3-turbo,93.6842105263158,combined_22,4468678
11.3,to 2019 2020 obviously is a and is a plus 11.3 my business my business and i is a first driver,and is a class it may be 1.3 bye business my business this eni is the first driver of the,wrong,whisper-large-v3-turbo,74.83870967741936,combined_22,4468678
130,around about 9 and are pre tty good moving from 130 to 150 million in the first 9 months 21 finally,around about 9 and a pre tty good ebit moving from 100 to 150 billion in the first 9 months,wrong,GPT-4o mini Transcribe,93.85474860335195,combined_22,4468678
840,in 18 952 in 19 1 billion and 7 2020 840 because of covid and this year lets say something like,in 2018 932 in 2019 1 billion and 7 2020 814 because of covid and this year lets say something,wrong,GPT-4o mini Transcribe,95.65217391304348,combined_22,4468678
19,well as in the capex of the last 3 years 19 20 and 21 we included we have been able to,well as in the capex of the last 3 years 20 20 21 we will be able to increase also,wrong,GPT-4o mini Transcribe,78.04878048780488,combined_22,4468678
1.447,a last quarter of 9.7 rising their sales from 1.47 1.447 to 1.204 million euro sales with a ebitda that moved,a last quarter of 9.7 rising the sales from 1.47 to 1.204 million euros sales with a ebit that moved,wrong,GPT-4o mini Transcribe,90.45226130653266,combined_22,4468678
100,q4 sure i think so i think so for a 100 million maybe i would a good move maybe even a,q4 i think so i think so 400 million maybe with a good month maybe even a little bit more,wrong,GPT-4o mini Transcribe,83.01886792452831,combined_22,4468678
20,9 the performance has been good with solid grow 15 20 with a significant recovery across all the the margins have,the performance has been good with a solid and grow of 15.5 with a significant recovery across all of it,wrong,GPT-4o mini Transcribe,89.8989898989899,combined_22,4468678
152,1.204 million euro sales with a ebitda that moved from 152 to 178 and the margin that went up if you,to 1.204 million euros sales with a ebit that moved from 162 to 178 and a margin that went up,wrong,GPT-4o mini Transcribe,93.5483870967742,combined_22,4468678
60,of the second quarter the excluding the more or less 60 million 46 million for success accumulated over the last 2,less of the second quarter excluding the more or less 50 million 46 million forex effect accumulated over the last,wrong,GPT-4o mini Transcribe,90.5829596412556,combined_22,4468678
725,so these are extremely positive signals and indications adjusted ebda 725 million a very good margin 7.8 which however is stated,these are extremely positive signals and indications adjusted ebitda 325 million a very good margin 7.8 which however is stated,wrong,GPT-4o mini Transcribe,98.41269841269842,combined_22,4468678
1,reduce the level of the mission of the company scope 1 engine the other 2 questions the us submarine okay largest,to reduce the level of emission of the company lets go on the other 2 questions the us market is,wrong,GPT-4o mini Transcribe,84.04255319148936,combined_22,4468678
6,behind the raw material in the first 9 months first 6 6 months especially of the year and that will be,surely perceived the race behind the raw material in the first 9 months of this year and that has been,wrong,GPT-4o mini Transcribe,77.52808988764045,combined_22,4468678
0.5,is 11 latin america latin america posted a plus of 0.5 compared to 19 and a plus 52 compared to 20,11 latin america latin america posted a plus 14.1 compared to 2019 and a plus 32 compared to 2020 obviously,wrong,GPT-4o mini Transcribe,92.2279792746114,combined_22,4468678
19,well as in the capex of the last 3 years 19 20 and 21 we included we have been able to,well as in the capex of the last 3 years 20 20 21 we will be able to increase also,wrong,GPT-4o mini Transcribe,78.04878048780488,combined_22,4468678
1.447,a last quarter of 9.7 rising their sales from 1.47 1.447 to 1.204 million euro sales with a ebitda that moved,a last quarter of 9.7 rising the sales from 1.47 to 1.204 million euros sales with a ebit that moved,wrong,GPT-4o mini Transcribe,90.45226130653266,combined_22,4468678
9,the page number 3 the key highlights of the first 9 the performance has been good with solid grow 15 20,to page number 3 the key highlights of the first line the performance has been good with a solid and,wrong,GPT-4o mini Transcribe,93.26424870466322,combined_22,4468678
19,may remember the fibers in 19 the first 6 months 19 you are shortly perceived the the race behind the raw,may remember the fibers in the first 6 months of the year you are surely perceived the race behind the,wrong,GPT-4o mini Transcribe,87.68472906403942,combined_22,4468678
58,in roughly 108 million in comparison last years quarter represented 58 million stop flow due to the higher working capital notice,in comparison last years quarter we pre sented a 68 million soft flow due to the higher working capital notice,wrong,whisper-small,94.44444444444444,combined_22,4468679
55,sales having canceled most of the through the quarter for 55 million posting 1.5 million as of september 2021 almost 100,most of the pessimistic activities the quarter for 65 million posting 1.5 billion after september 2021 almost 100 of the,wrong,whisper-small,79.81651376146789,combined_22,4468679
50,per year of decrease so they will be billing around 50 million dollars per year as we speak energy thank you,per year decreased so they will be billing around 15 million per year of vtra as we speak for any,wrong,whisper-small,84.81675392670157,combined_22,4468679
3,and got awarded 71 million cubic feet per day 2 3 of the total tender volume committed to deliver from may,got a order 21 million qc per day 2 thirds of the total tender volume committing to deliver from may,wrong,whisper-small,84.0,combined_22,4468679
4,of this year and then the big 1 combined for 4 more bases is 60 million dollars per year of decrease,july of this year and then the big 1 lomaralata combined for formal basis its 60 million per year decreased,wrong,whisper-small,83.0,combined_22,4468679
23,is gas is gas on the oil side which represented 23 of the segments revenue in the quarter volumes sold increased,is gas on the other side which represented 25 of the settlements revenue in the quarter the volume saw increased,wrong,whisper-small,89.40092165898618,combined_22,4468679
8,no and will come for the below 2 point 5 8 thats is where our some opportunities for investment in the,in general terms we feel comfortable below 2.5 x but but if there are some opportunities for investment in the,wrong,whisper-small,77.24867724867725,combined_22,4468679
22,collections from as shown in slide 13 delays halved to 22 days compared to the maximum 46 days achieved in q1,prometa as shown in slide 13 delays have to 23 days compared to the maximum 46 days achieving q1 of,wrong,whisper-small,92.3076923076923,combined_22,4468679
4.7,rate of 7.8 the average life we may see is 4.7 years as said before cash increase 10 quarter on quarter,interest rate of 7.8 the average life remains similar at certain some years as said before cash increased 10 quarter,wrong,whisper-small,76.69902912621359,combined_22,4468679
1.822,cubic meter of of gas additional gas so between between 1.822 million cubic meters of natural gas per day is what,you with a guess so between 1.8 to 2 million cubic meters of natural gas per day is what we,wrong,whisper-small,83.22981366459628,combined_22,4468679
22,collections from as shown in slide 13 delays halved to 22 days compared to the maximum 46 days achieved in q1,prometa as shown in slide 13 delays have to 23 days compared to the maximum 46 days achieving q1 of,wrong,whisper-small,92.3076923076923,combined_22,4468679
3,50 million of principle debt and bought back shares for 3 million so in total we generated 44 million of net,of principal debt and both that shares for freezing in dollars so in total we generated 44 million of net,wrong,whisper-small,84.15841584158416,combined_22,4468679
89,the price adjustment of the number this year we got 89 increase it was slightly below 2020 inflation within that this,the price adjustment as remember this this year weve got a 9 increase it was slightly below 2020 inflation within,wrong,whisper-small,90.0,combined_22,4468679
4.7,rate of 7.8 the average life we may see is 4.7 years as said before cash increase 10 quarter on quarter,rate of 7.8 the average life remains similar at 37 years as i said before cash increased 10 quarter on,wrong,whisper-large-v3-turbo,87.30964467005076,combined_22,4468679
320,expanding the gas treatment plan among these so reaching about 320 million cubic feet per day by the first half of,are expanding the gas treatment plan at the mangrucho reaching about 310 million qc per day by the first half,wrong,whisper-large-v3-turbo,84.40366972477065,combined_22,4468679
71,at neuquina basin the tender we tendered and got awarded 71 million cubic feet per day 2 3 of the total,at neukina basin the tender we tender and got awarded 21 million qc per day 2 thirds of the total,wrong,whisper-large-v3-turbo,86.01036269430051,combined_22,4468679
4,of this year and then the big 1 combined for 4 more bases is 60 million dollars per year of decrease,of this year and then the big 1 loma lalata combine performa basis its 60 million dollars per year of,wrong,whisper-large-v3-turbo,82.0,combined_22,4468679
100,estimating something a little bit lower than that its around 100 and 80 90 not very different from this year but,were estimating something a little bit lower than that its around 180 90 not very different from this year but,wrong,whisper-large-v3-turbo,93.63636363636364,combined_22,4468679
15,by the first half of next year now we drill 15 wells and continue ten at moving to the petrochemical business,per day by the first half of next year in oil we drilled 13 wells and completed 10 at el,wrong,whisper-large-v3-turbo,79.5031055900621,combined_22,4468679
4.7,rate of 7.8 the average life we may see is 4.7 years as said before cash increase 10 quarter on quarter,rate of 7.8 the average life remains similar at 37 years as i said before cash increased 10 quarter on,wrong,whisper-large-v3-turbo,87.30964467005076,combined_22,4468679
260,rest is very small just just so overall this years 260 next year around 240 around those very similar not over,rest is very small just that pet can so so overall this year is 250 next year around 240 around,wrong,whisper-large-v3-turbo,88.13559322033898,combined_22,4468679
100,estimating something a little bit lower than that its around 100 and 80 90 not very different from this year but,were estimating something a little bit lower than that its around 180 90 not very different from this year but,wrong,whisper-large-v3-turbo,93.63636363636364,combined_22,4468679
15,times as well also we completed 16 wells of which 15 are tyke and 1 is shell from a lot that,8 type as well also we completed 16 worlds of what you think are tight and 1 is shell from,wrong,whisper-large-v3-turbo,79.53216374269006,combined_22,4468679
50,brent was 50 increase compare driven by the events was 50 increase compared to the last year but remains seen quarter,an oil price driven by the rent was 58 increase compared to the last year but remained similar quarter on,wrong,GPT-4o mini Transcribe,84.6938775510204,combined_22,4468679
5900,40 year on year and 31 quarter on quarter to 5900 barrels per day mainly explained by the local demand offset,on year and 31 quarter on quarter to 5.9 1000 barrels per day mainly explained by the local demand offset,wrong,GPT-4o mini Transcribe,98.05825242718447,combined_22,4468679
15,by the first half of next year now we drill 15 wells and continue ten at moving to the petrochemical business,per day by the first half of next year in oil we drilled 13 wells and completed 10 at el,wrong,GPT-4o mini Transcribe,79.5031055900621,combined_22,4468679
262,and ebitda were dollar linked the adjusted ebitda amounted to 262 million 27 year on year due to the same reasons,ebitda were dollar linked the adjusted ebitda amounted to 252 million 27 year on year due to the same reasons,wrong,GPT-4o mini Transcribe,99.08256880733946,combined_22,4468679
90,little bit lower than that its around 100 and 80 90 not very different from this year but a little bit,something a little bit lower than that its around 180 not very different from this year but a little bit,wrong,GPT-4o mini Transcribe,94.84536082474226,combined_22,4468679
2,aggressive in this go around is difficult we we unders 2 things but 1 is that we understand that until the,we were so aggressive in this round is because we understood things 1 is that we understand that until the,wrong,GPT-4o mini Transcribe,86.56716417910448,combined_22,4468679
15,by the first half of next year now we drill 15 wells and continue ten at moving to the petrochemical business,per day by the first half of next year in oil we drilled 13 wells and completed 10 at el,wrong,GPT-4o mini Transcribe,79.5031055900621,combined_22,4468679
3,50 million of principle debt and bought back shares for 3 million so in total we generated 44 million of net,million of principal debt and bought back shares for 50 million so in total we generated 44 million of net,wrong,GPT-4o mini Transcribe,97.6303317535545,combined_22,4468679
4,of this year and then the big 1 combined for 4 more bases is 60 million dollars per year of decrease,of this year and then for the big 1 loma de lata combined per forma basis its 60 million per,wrong,GPT-4o mini Transcribe,79.26829268292683,combined_22,4468679
1,issuing now growing 5 in nets geographies and basically this 1 is mainly relating to the nordics as were talking about,in issuing now growing 5 in net geographies and basically disease mainly relating to the nordics as were talking about,wrong,whisper-small,95.27896995708154,combined_22,4468715
64,total revenues its about 9 in total transfer is about 64 so were talking about more or less 5 of total,revenue is about 9 on total a much answer is about about half or 60 so about more or less,wrong,whisper-small,73.03370786516854,combined_22,4468715
2020,any specific initiatives youre youre pushing as we go into 2020 thank you hi alexandre so understand apn is both economics,any in a specific initiative youre pushing as we go into 2022 thank you hi alexandra so in the end,wrong,whisper-small,86.91099476439791,combined_22,4468715
14.6,still affected by covid ebitda in the quarter was up 14.6 up to 12.3 from the beginning of the year with,still affected by covid ebitda in the quarter was up for 10.6 up to 12.3 from the beginning of the,wrong,whisper-small,96.875,combined_22,4468715
34,so and so forth growing anywhere around the 30 30 34 37 in the last week and we see the other,groceries utilities medical and so on and so forth are growing anywhere around the 30 and we see the other,wrong,whisper-small,80.48780487804879,combined_22,4468715
500,count them actually for this call its actually more than 500 partnerships in the isv space and there are mix of,count them actually for this cooler its actually more than 5 landed partnerships in the isv space and then a,wrong,whisper-small,91.42857142857143,combined_22,4468715
3,that is 6 million euro of revenues probably 2 or 3 ebitda declining revenues because its a legacy business its checks,that is 6 million euros of revenues probably 2 or well see you in the next video declining revenues because,wrong,whisper-small,84.81675392670157,combined_22,4468715
2019,about 14 in the quarter compared to the same quarter 2019 ecommerce which represent about 25 of our revenues in merchant,up about 14 in the fourth compared to the same quarter commerce it represents about 25 of our revenue using,wrong,whisper-large-v3-turbo,86.91588785046729,combined_22,4468715
66,sent in more than 1 market today we cover about 66 76 of the relevant market today commerce enables cover across,sent in more than 1 market today we cover about 76 of the data market today commerce enables cover across,wrong,whisper-large-v3-turbo,91.42857142857143,combined_22,4468715
828,you review for the last 12 months and we include 828 million euros of net debt our overall ratio is 3.6,the last 12 months and we include c as 820 million euros of net debt our overall ratio is 3.6,wrong,whisper-large-v3-turbo,96.13259668508287,combined_22,4468715
2019,about 14 in the quarter compared to the same quarter 2019 ecommerce which represent about 25 of our revenues in merchant,up about 14 in the fourth compared to the same quarter commerce it represents about 25 of our revenue using,wrong,whisper-large-v3-turbo,86.91588785046729,combined_22,4468715
82,digit next to some very special 1 is like doctors 82 for example nordic similarly groceries 23 25 versus 2019 again,digit next to some very special 1 is like doctors at 6 for example nordics similarly groceries 23 25 versus,wrong,GPT-4o mini Transcribe,96.6824644549763,combined_22,4468715
828,you review for the last 12 months and we include 828 million euros of net debt our overall ratio is 3.6,ebitda for the last 12 months and we include sias 820 million of net debt our overall ratio is 3.6,wrong,GPT-4o mini Transcribe,90.15544041450777,combined_22,4468715
66,sent in more than 1 market today we cover about 66 76 of the relevant market today commerce enables cover across,sent in more than 1 market today we cover about 76 of the relevant market today commerce enablers cover across,wrong,GPT-4o mini Transcribe,97.27272727272728,combined_22,4468715
2020,any specific initiatives youre youre pushing as we go into 2020 thank you hi alexandre so understand apn is both economics,specific initiatives youre pushing as we go into 2022 thank you hi alexandra so i understand apms are both economics,wrong,GPT-4o mini Transcribe,90.51724137931035,combined_22,4468715
40,sectors such as for example cosmetic or hardware growing at 40 59 and so on last but not least also in,such as for example cosmetic or hardware growing at 48 69 and so on last but not least also in,wrong,GPT-4o mini Transcribe,97.87234042553192,combined_22,4468715
13,about 10 revenue growth in the year about 11 to 13 growth with margin expansion both versus 2020 and even more,about 10 revenue growth in the year about 11 to 15 ebitda growth with margin expansion both versus 2021 2020,wrong,GPT-4o mini Transcribe,93.13725490196079,combined_22,4468715
2020,pre sent a more moderate growth as third quarter to 2020 showed the start of the post pandemic recovery regarding cement,more moderately growth as 3rd quarter to 4th to 20 showed the start of the post pandemic recovery regarding cement,wrong,whisper-small,93.27354260089686,combined_22,4468919
110,increase finally regular adjusted ebitda improved 34 million pesos to 110 million pesos for the quarter with margin expansion from 6.3,increase finally railway adjusted bda improved 34 million pesos to 1000000000000 pesos for the quarter with margin expansion from 6.3,wrong,whisper-small,87.96992481203007,combined_22,4468919
2020,pre sent a more moderate growth as third quarter to 2020 showed the start of the post pandemic recovery regarding cement,a more moderate growth as third quarter to quarter 20 showed the start of the post pandemic recovery regarding cement,wrong,whisper-large-v3-turbo,95.6140350877193,combined_22,4468919
251,91 to 49.3 million net income year today increased by 251 to 8.8 million a return on revenue of 18 and,increased 91 to 49.3 million anything from here to there increased by 211 to 8.8 million dollars return on revenue,wrong,whisper-small,78.43137254901961,combined_22,4469075
54,the third quarter of 2021 increased to 3.8 million up 54 compared to 2.9 million for the third quarter of 2020,first quarter of 2020 increased to 5.8 million up 170 compared to 2.1 million for the third quarter of 2020,wrong,whisper-small,92.89099526066352,combined_22,4469075
54,the third quarter of 2021 increased to 3.8 million up 54 compared to 2.9 million for the third quarter of 2020,first quarter of 2020 increased to 5.8 million up 170 compared to 2.1 million for the third quarter of 2020,wrong,whisper-small,92.89099526066352,combined_22,4469075
22.1,total revenues for the third quarter of 2021 increased to 22.1 million up 94 compared to 11.4 million for third quarter,will revenues for the third quarter of 2021 2 23 3.1 million up to 94 compared to 11.4 million for,wrong,whisper-small,86.73469387755102,combined_22,4469075
25,specific to to leatt these people are focusing on leatt 25 hours a day okay thats great second question kind of,people so we are beautiful of focusing only at 24 hours a day okay thats great its a kind of,wrong,whisper-small,76.13636363636364,combined_22,4469075
30,per basic share turning to the balance sheet at september 30 2021 we have cash and cash equivalence of 2.59 million,basic share to the balance sheet at september 50 2021 we had cash and cash equivalents of 2.59 million dollars,wrong,whisper-small,88.18181818181819,combined_22,4469075
54,the third quarter of 2021 increased to 3.8 million up 54 compared to 2.9 million for the third quarter of 2020,first quarter of 2020 increased to 5.8 million up 170 compared to 2.1 million for the third quarter of 2020,wrong,whisper-small,92.89099526066352,combined_22,4469075
22.1,total revenues for the third quarter of 2021 increased to 22.1 million up 94 compared to 11.4 million for third quarter,will revenues for the third quarter of 2021 2 23 3.1 million up to 94 compared to 11.4 million for,wrong,whisper-small,86.73469387755102,combined_22,4469075
800,issued a pre ss release today friday november 12 at 800 am eastern and also filed its report with the scc,issued a pre ss release today friday november 12 at 8 am eastern and also filed its report with the,wrong,whisper-large-v3-turbo,97.97979797979798,combined_22,4469075
25,specific to to leatt these people are focusing on leatt 25 hours a day okay thats great second question kind of,to liat these people are focusing on years 24 hours a day okay thats great second question kind of a,wrong,whisper-large-v3-turbo,93.46733668341709,combined_22,4469075
50,per diluted share up 166 compared to 1.6 million or 50 cents per basic and 27 cents per diluted share for,per dilute a chain up 166 compared to 1.6 million dollars or 306 per basic and and 0.27 per to,wrong,whisper-large-v3-turbo,78.4090909090909,combined_22,4469075
13724984,317 6671 for international callers the replay pin number is 13724984 a replay of the web case will be available immediately,317 6671 for international callers the replay pin number is 1 3 7 2 4 9 8 4 a replay,wrong,whisper-large-v3-turbo,95.65217391304348,combined_22,4469075
25,specific to to leatt these people are focusing on leatt 25 hours a day okay thats great second question kind of,liat these people are focusing on liat 24 hours a day okay thats great second question is a kind of,wrong,GPT-4o mini Transcribe,93.33333333333333,combined_22,4469075
13724984,317 6671 for international callers the replay pin number is 13724984 a replay of the web case will be available immediately,6671 for international callers the replay pin number is 137 24984 a replay of the webcast will be available immediately,wrong,GPT-4o mini Transcribe,98.31932773109243,combined_22,4469075
100,q1 i think historically its been about an 80 to 100 million outflow how are they thinking about this and then,working capital q1 i think historically its been about 1800 after that how are we thinking about that and then,wrong,whisper-small,80.78817733990148,combined_22,4469088
12,take the longer period call it the last 6 to 12 mon 6 to 9 months you will end up relatively,take the longer period call it the last 6 to 9 months you will end up relatively similar levels the,wrong,whisper-small,93.02325581395348,combined_22,4469088
100000,you you you have to you have to it is 100000 110000 tons in total but but you know youre going,ramp up so you have to you have to it is 110000 tons in total but you know youre going,wrong,whisper-large-v3-turbo,87.20930232558139,combined_22,4469088
17,its not just europe but mainly in europe is about 17 million in absolute terms however we have implemented and this,not just europe but mainly in europe is about 70 million in absolute terms however we have implemented and this,wrong,whisper-large-v3-turbo,99.09909909909909,combined_22,4469088
17,its not just europe but mainly in europe is about 17 million in absolute terms however we have implemented and this,not just europe but mainly in europe is about 70 million in absolute terms however we have implemented and this,wrong,whisper-large-v3-turbo,99.09909909909909,combined_22,4469088
17,its not just europe but mainly in europe is about 17 million in absolute terms however we have implemented and this,not just europe but mainly in europe is about 70 million in absolute terms however we have implemented and this,wrong,GPT-4o mini Transcribe,99.09909909909909,combined_22,4469088
17,its not just europe but mainly in europe is about 17 million in absolute terms however we have implemented and this,not just europe but mainly in europe is about 70 million in absolute terms however we have implemented and this,wrong,GPT-4o mini Transcribe,99.09909909909909,combined_22,4469088
12,merlin strategy around those assets for the next 6 to 12 months thank you okay mark we have been receiving now,strategy around those assets for the next 6 to twelve thank you okay bye but we have been receiving now,wrong,whisper-small,88.3495145631068,combined_22,4469184
91,to around 90 occupancy in order to go back to 91 that we posted in 2020 we need to wait to,to around 90 occupancy in order to go back to 21 that we posted in in 2020 we need to,wrong,whisper-small,97.0059880239521,combined_22,4469184
2021,we are well on track to surpass the guidance for 2021 which we maintain at 0.66 per share i know there,we are well on track to support the guidance for the roseanne 21 which we maintain at 0.56 per share,wrong,whisper-large-v3-turbo,86.77248677248677,combined_22,4469184
2021,we are well on track to surpass the guidance for 2021 which we maintain at 0.66 per share i know there,we are well on track to support the guidance for the roseanne 21 which we maintain at 0.56 per share,wrong,whisper-large-v3-turbo,86.77248677248677,combined_22,4469184
2021,we are well on track to surpass the guidance for 2021 which we maintain at 0.66 per share i know there,we are well on track to support the guidance for the roseanne 21 which we maintain at 0.56 per share,wrong,whisper-large-v3-turbo,86.77248677248677,combined_22,4469184
1.5,maybe in 10 years instead of having lets say a 1.5 maybe i have a 3 so so its i i,maybe in 10 years instead of having lets say a 1 and a half maybe i have a 3 i,wrong,whisper-large-v3-turbo,90.41095890410959,combined_22,4469184
15.17,the share price more b more buyback thats non sense 15.17 against ni 96 its its its its really a no,if the company does not reflect it the share price more buyback because 15.70 against 9.6 its really a no,wrong,GPT-4o mini Transcribe,75.7396449704142,combined_22,4469184
0.66,to surpass the guidance for 2021 which we maintain at 0.66 per share i know there has been some debate regarding,to surpass the guidance for 2021 which we maintain at 0.56 per share i know theres been some debate regarding,wrong,GPT-4o mini Transcribe,96.3302752293578,combined_22,4469184
40,accelerated economic growth our company has reduced co2 emission by 40 during the last 10 years from the baseline and its,accelerated economic growth our company has reduced co2 emission by 14 during the last 10 years from the baseland and,wrong,whisper-small,97.43589743589743,combined_22,4469208
2,year reaching the highest average quarterly price of the last 2 years this positive evolution caused by the combination of recovering,reaching the highest average quarterly price of the last 3 years this positive evolution caused by the combination of recovering,wrong,whisper-small,99.21875,combined_22,4469208
3,billion pesos per year due to a change in accounting 3 million of the contract which went for under leasing under,approximately 14 billion per year due to the changing accounting treatment of the contract which went from a leasing under,wrong,whisper-large-v3-turbo,83.4862385321101,combined_22,4469208
200000,part of the mark 1 we will provide close to 200000 cubic meters of concrete for the rest of 2021 and,part of the mark 1 where we will provide close to 200 000 cubic meters of concrete for the rest,wrong,whisper-large-v3-turbo,96.17486338797814,combined_22,4469208
30,mean were expecting the market to close to relative to 30 million tons of demand in 2021 and we see further,expecting the market to close to very close to 13 million tons of demand in 2021 and we see further,wrong,whisper-large-v3-turbo,92.85714285714286,combined_22,4469208
2,afr existing to a regular transportation contract we also have 2 include in additional operational expenses that we will affect our,ifrx 16 to a regular transportation contract we also have to incur in additional operational expenses that will affect our,wrong,whisper-large-v3-turbo,92.9460580912863,combined_22,4469208
200000,part of the mark 1 we will provide close to 200000 cubic meters of concrete for the rest of 2021 and,part of the mark 1 where we will provide close to 200 000 cubic meters of concrete for the rest,wrong,whisper-large-v3-turbo,96.17486338797814,combined_22,4469208
3,billion pesos per year due to a change in accounting 3 million of the contract which went for under leasing under,approximately 14 billion per year due to the changing accounting treatment of the contract which went from a leasing under,wrong,whisper-large-v3-turbo,83.4862385321101,combined_22,4469208
2,afr existing to a regular transportation contract we also have 2 include in additional operational expenses that we will affect our,ifrs 16 to a regular transportation contract we also have to incur in additional operational expenses that will affect our,wrong,GPT-4o mini Transcribe,92.9460580912863,combined_22,4469208
2,year reaching the highest average quarterly price of the last 2 years this positive evolution caused by the combination of recovering,reaching the highest average quarterly price of the last 3 years this positive evolution caused by the combination of recovering,wrong,GPT-4o mini Transcribe,99.21875,combined_22,4469208
30,mean were expecting the market to close to relative to 30 million tons of demand in 2021 and we see further,mean were expecting the market to close to 13 million tons of demand in 2021 and we see further growth,wrong,GPT-4o mini Transcribe,87.25490196078431,combined_22,4469208
3,billion pesos per year due to a change in accounting 3 million of the contract which went for under leasing under,14 billion pesos per year due to the changing accounting treatment of the contract which went from a leasing under,wrong,GPT-4o mini Transcribe,86.60714285714286,combined_22,4469208
2023,this means for the the kind of outlook of vs 2023 because you when your policys at least 5 gross in,this means for the kind of outlook via 2020 free because your policy is at least 5 growth in the,wrong,whisper-small,80.0,combined_22,4469291
2023,this means for the the kind of outlook of vs 2023 because you when your policys at least 5 gross in,this means for the kind of outlook via 2020 free because your policy is at least 5 growth in the,wrong,whisper-small,80.0,combined_22,4469291
9.8,rostelecom increased its share in the data centers market by 9.8 to 28 as you can see we continue to ramp,telecom increased its share in the data centers market by 0.8 to 28 as you can see we continue to,wrong,whisper-large-v3-turbo,98.96907216494846,combined_22,4469291
2,hi everyone thank you for the pre sentation ive got 2 questions please 1 under dividend if if i got the,hi everyone thank you for the pre sentation questions please 1 on the dividend if i got the wording correctly,wrong,whisper-large-v3-turbo,89.69072164948454,combined_22,4469291
9.8,rostelecom increased its share in the data centers market by 9.8 to 28 as you can see we continue to ramp,rostelecom increased its share in the data centers market by 0.8 to 28 as you can see we continue to,wrong,GPT-4o mini Transcribe,99.0,combined_22,4469291
24,giving us a big gain for this year for the 24 2024 too and internal rate of return this farm was,giving us a big gain for this year and for the 2020 2022 and internal rate of return this farm,wrong,whisper-small,92.47311827956989,combined_22,4469528
77.9,did during the december the cubans say service levels of 77.9 the average rent per square meter remains stable at the,did during the december last year the occupancy is at levels of 78.9 the average rent per square meter remains,wrong,whisper-small,85.44600938967136,combined_22,4469528
20,in corn is 13 bolivia 99 brazil 30 and argentina 20 and the last 1 wheat we have 100 of the,corn is 13 bolivia 99 brazil 30 argentina 12 and the last 1 in wheat we have 100 of the,wrong,whisper-small,94.25287356321839,combined_22,4469528
77.9,did during the december the cubans say service levels of 77.9 the average rent per square meter remains stable at the,did during the december last year the occupancy is at levels of 78.9 the average rent per square meter remains,wrong,whisper-small,85.44600938967136,combined_22,4469528
2900,was done in september productive area that we sold is 2900 hectors but we bought for 40 million reals and we,was done in september a productive area that we saw is 2.9 1000 hectares that we bought for 40 million,wrong,whisper-small,90.35532994923858,combined_22,4469528
589,productive area of 2700 hectors for a total number of 589 million reals this is bigger than the first ipo the,productive area of 2.7 1000 hectares total number of 5 100 eighty 9 million reais this is bigger than the,wrong,whisper-small,86.0,combined_22,4469528
20,in corn is 13 bolivia 99 brazil 30 and argentina 20 and the last 1 wheat we have 100 of the,corn is 13 bolivia 99 brazil 30 argentina 12 and the last 1 in wheat we have 100 of the,wrong,whisper-small,94.25287356321839,combined_22,4469528
1500,2 steps first step it is more than half 2500 1500 sorry hectors of yo of productive area in the first,be recognized in 2 steps first step it is more than half 1.5 hectares of productive area in the first,wrong,whisper-small,87.56756756756756,combined_22,4469528
2900,was done in september productive area that we sold is 2900 hectors but we bought for 40 million reals and we,was done in september a productive area that we saw is 2.9 1000 hectares that we bought for 40 million,wrong,whisper-small,90.35532994923858,combined_22,4469528
2500,in 2 steps first step it is more than half 2500 1500 sorry hectors of yo of productive area in the,will be recognized in 2 steps first step it is more than half 1.5 hectares of productive area in the,wrong,whisper-small,87.15083798882681,combined_22,4469528
77.9,did during the december the cubans say service levels of 77.9 the average rent per square meter remains stable at the,did during the december last year the occupancy is at levels of 78.9 the average rent per square meter remains,wrong,whisper-small,85.44600938967136,combined_22,4469528
589,productive area of 2700 hectors for a total number of 589 million reals this is bigger than the first ipo the,productive area of 2.7 1000 hectares total number of 5 100 eighty 9 million reais this is bigger than the,wrong,whisper-small,86.0,combined_22,4469528
2900,was done in september productive area that we sold is 2900 hectors but we bought for 40 million reals and we,was done in september productive area that we sold is 2.9 1000 hectares that we bought for 40 million reais,wrong,whisper-large-v3-turbo,93.26923076923077,combined_22,4469528
1100,the first trudge and the second trudge will be like 1100 hectors in 2024 so this is a big transaction giving,and the second tranche would be like 1.1 1000 hectares in 2024 so this is a big transaction giving us,wrong,whisper-large-v3-turbo,88.54166666666666,combined_22,4469528
1100,the first trudge and the second trudge will be like 1100 hectors in 2024 so this is a big transaction giving,and the second tranche would be like 1.1 1000 hectares in 2024 so this is a big transaction giving us,wrong,whisper-large-v3-turbo,88.54166666666666,combined_22,4469528
2700,bigger than the first ipo the company did only selling 2700 hectors so a small a look at what is that,bigger than the first ipo the company did only selling 2.7 1000 hectares so a small and look at what,wrong,whisper-large-v3-turbo,95.33678756476685,combined_22,4469528
262000,row the area we are planting now is 2000 2000 262000 hectors around the full country you can see in the,in a row the area we are planting now is 2 sunset 2 1000 2 100 sixty 2 1000 hectares,wrong,whisper-large-v3-turbo,77.77777777777779,combined_22,4469528
